,Angle
23222,-24.5
23223,-25.0
23224,-25.5
23225,-26.0
23226,-25.5
23227,-26.0
23228,-26.5
23229,-27.0
23230,-27.5
23231,-28.0
23232,-27.5
23233,-27.0
23234,-27.5
23235,-28.0
23236,-27.5
23237,-28.0
23238,-27.5
23239,-28.0
23240,-28.5
23241,-29.0
23242,-29.5
23243,-29.0
23244,-28.5
23245,-28.0
23246,-28.5
23247,-29.0
23248,-29.5
23249,-30.0
23250,-30.5
23251,-31.0
23252,-31.5
23253,-32.0
23254,-32.5
23255,-32.0
23256,-31.5
23257,-32.0
23258,-32.5
23259,-32.0
23260,-32.5
23261,-33.0
23262,-33.5
23263,-33.0
23264,-32.5
23265,-32.0
23266,-31.5
23267,-32.0
23268,-31.5
23269,-31.0
23270,-31.5
23271,-32.0
23272,-32.5
23273,-33.0
23274,-33.5
23275,-33.0
23276,-32.5
23277,-32.0
23278,-31.5
23279,-31.0
23280,-30.5
23281,-31.0
23282,-31.5
23283,-31.0
23284,-31.5
23285,-32.0
23286,-32.5
23287,-33.0
23288,-33.5
23289,-34.0
23290,-34.5
23291,-34.0
23292,-33.5
23293,-33.0
23294,-32.5
23295,-32.0
23296,-31.5
23297,-31.0
23298,-30.5
23299,-30.0
23300,-29.5
23301,-29.0
23302,-29.5
23303,-29.0
23304,-28.5
23305,-29.0
23306,-29.5
23307,-30.0
23308,-29.5
23309,-30.0
23310,-30.5
23311,-30.0
23312,-30.5
23313,-30.0
23314,-30.5
23315,-30.0
23316,-30.5
23317,-30.0
23318,-30.5
23319,-30.0
23320,-29.5
23321,-29.0
23322,-28.5
23323,-28.0
23324,-27.5
23325,-28.0
23326,-28.5
23327,-29.0
23328,-29.5
23329,-29.0
23330,-28.5
23331,-29.0
23332,-29.5
23333,-30.0
23334,-30.5
23335,-30.0
23336,-29.5
23337,-29.0
23338,-28.5
23339,-28.0
23340,-28.5
23341,-28.0
23342,-28.5
23343,-28.0
23344,-27.5
23345,-27.0
23346,-26.5
23347,-26.0
23348,-25.5
23349,-26.0
23350,-26.5
23351,-26.0
23352,-26.5
23353,-27.0
23354,-26.5
23355,-26.0
23356,-26.5
23357,-26.0
23358,-25.5
23359,-25.0
23360,-25.5
23361,-25.0
23362,-24.5
23363,-24.0
23364,-24.5
23365,-24.0
23366,-24.5
23367,-24.0
23368,-23.5
23369,-24.0
23370,-23.5
23371,-23.0
23372,-23.5
23373,-23.0
23374,-22.5
23375,-23.0
23376,-23.5
23377,-23.0
23378,-22.5
23379,-23.0
23380,-22.5
23381,-23.0
23382,-23.5
23383,-23.0
23384,-22.5
23385,-22.0
23386,-21.5
23387,-22.0
23388,-22.5
23389,-23.0
23390,-22.5
23391,-22.0
23392,-21.5
23393,-22.0
23394,-21.5
23395,-22.0
23396,-22.5
23397,-23.0
23398,-23.5
23399,-23.0
23400,-22.5
23401,-22.0
23402,-22.5
23403,-22.0
23404,-22.5
23405,-23.0
23406,-23.5
23407,-24.0
23408,-23.5
23409,-23.0
23410,-22.5
23411,-22.0
23412,-22.5
23413,-23.0
23414,-23.5
23415,-23.0
23416,-23.5
23417,-24.0
23418,-23.5
23419,-24.0
23420,-23.5
23421,-24.0
23422,-24.5
23423,-25.0
23424,-25.5
23425,-25.0
23426,-25.5
23427,-25.0
23428,-24.5
23429,-25.0
23430,-25.5
23431,-26.0
23432,-26.5
23433,-26.0
23434,-25.5
23435,-26.0
23436,-25.5
23437,-26.0
23438,-25.5
23439,-26.0
23440,-26.5
23441,-26.0
23442,-26.5
23443,-26.0
23444,-25.5
23445,-26.0
23446,-26.5
23447,-27.0
23448,-27.5
23449,-28.0
23450,-27.5
23451,-27.0
23452,-26.5
23453,-26.0
23454,-25.5
23455,-26.0
23456,-26.5
23457,-26.5
23458,-27.0
23459,-26.5
23460,-26.0
23461,-25.5
23462,-25.0
23463,-24.5
23464,-25.0
23465,-25.5
23466,-26.0
23467,-26.0
23468,-26.5
23469,-26.0
23470,-26.5
23471,-27.0
23472,-26.5
23473,-26.0
23474,-26.5
23475,-27.0
23476,-26.5
23477,-26.0
23478,-25.5
23479,-26.0
23480,-26.5
23481,-26.0
23482,-26.5
23483,-27.0
23484,-27.0
23485,-26.5
23486,-27.0
23487,-26.5
23488,-26.0
23489,-25.5
23490,-25.0
23491,-25.0
23492,-25.5
23493,-25.0
23494,-25.5
23495,-26.0
23496,-26.5
23497,-27.0
23498,-26.5
23499,-27.0
23500,-26.5
23501,-26.0
23502,-26.5
23503,-26.0
23504,-25.5
23505,-26.0
23506,-26.5
23507,-27.0
23508,-26.5
23509,-26.0
23510,-26.5
23511,-27.0
23512,-27.5
23513,-28.0
23514,-28.5
23515,-28.0
23516,-28.5
23517,-28.0
23518,-27.5
23519,-27.0
23520,-26.5
23521,-27.0
23522,-26.5
23523,-27.0
23524,-26.5
23525,-26.0
23526,-26.5
23527,-27.0
23528,-26.5
23529,-27.0
23530,-27.0
23531,-26.5
23532,-26.0
23533,-25.5
23534,-25.0
23535,-24.5
23536,-24.0
23537,-24.5
23538,-24.0
23539,-24.5
23540,-24.0
23541,-24.5
23542,-24.0
23543,-24.5
23544,-24.0
23545,-23.5
23546,-24.0
23547,-23.5
23548,-23.0
23549,-22.5
23550,-23.0
23551,-22.5
23552,-23.0
23553,-23.5
23554,-24.0
23555,-24.5
23556,-25.0
23557,-24.5
23558,-25.0
23559,-25.5
23560,-25.0
23561,-24.5
23562,-25.0
23563,-25.0
23564,-24.5
23565,-24.0
23566,-24.5
23567,-24.0
23568,-23.5
23569,-24.0
23570,-23.5
23571,-24.0
23572,-24.5
23573,-25.0
23574,-24.5
23575,-24.0
23576,-23.5
23577,-23.0
23578,-22.5
23579,-22.0
23580,-21.5
23581,-21.0
23582,-20.5
23583,-20.0
23584,-19.5
23585,-19.0
23586,-18.5
23587,-18.0
23588,-18.5
23589,-18.0
23590,-17.5
23591,-18.0
23592,-18.5
23593,-19.0
23594,-18.5
23595,-18.0
23596,-18.5
23597,-18.0
23598,-17.5
23599,-17.0
23600,-17.5
23601,-18.0
23602,-17.5
23603,-18.0
23604,-18.5
23605,-19.0
23606,-18.5
23607,-19.0
23608,-18.5
23609,-18.0
23610,-17.5
23611,-17.0
23612,-17.5
23613,-18.0
23614,-18.5
23615,-19.0
23616,-18.5
23617,-19.0
23618,-18.5
23619,-18.0
23620,-17.5
23621,-17.0
23622,-16.5
23623,-16.0
23624,-15.5
23625,-16.0
23626,-16.5
23627,-17.0
23628,-16.5
23629,-17.0
23630,-17.5
23631,-18.0
23632,-18.5
23633,-18.0
23634,-17.5
23635,-17.0
23636,-16.5
23637,-16.0
23638,-16.5
23639,-16.0
23640,-15.5
23641,-15.0
23642,-15.5
23643,-16.0
23644,-16.5
23645,-16.0
23646,-15.5
23647,-16.0
23648,-15.5
23649,-16.0
23650,-15.5
23651,-15.0
23652,-15.5
23653,-16.0
23654,-15.5
23655,-15.0
23656,-14.5
23657,-14.0
23658,-13.5
23659,-13.0
23660,-12.5
23661,-13.0
23662,-12.5
23663,-12.0
23664,-12.5
23665,-13.0
23666,-13.5
23667,-14.0
23668,-14.5
23669,-15.0
23670,-14.5
23671,-14.0
23672,-13.5
23673,-13.0
23674,-13.5
23675,-13.0
23676,-13.5
23677,-13.0
23678,-12.5
23679,-13.0
23680,-13.5
23681,-13.0
23682,-12.5
23683,-12.0
23684,-12.5
23685,-12.0
23686,-11.5
23687,-12.0
23688,-11.5
23689,-12.0
23690,-11.5
23691,-12.0
23692,-12.5
23693,-12.0
23694,-12.5
23695,-12.0
23696,-12.5
23697,-13.0
23698,-13.5
23699,-13.0
23700,-13.5
23701,-14.0
23702,-13.5
23703,-13.0
23704,-13.5
23705,-13.0
23706,-12.5
23707,-12.0
23708,-12.0
23709,-11.5
23710,-12.0
23711,-11.5
23712,-12.0
23713,-12.0
23714,-11.5
23715,-12.0
23716,-11.5
23717,-12.0
23718,-11.5
23719,-11.0
23720,-11.5
23721,-12.0
23722,-12.5
23723,-12.0
23724,-11.5
23725,-12.0
23726,-11.5
23727,-12.0
23728,-12.5
23729,-12.0
23730,-12.5
23731,-12.0
23732,-12.5
23733,-13.0
23734,-12.5
23735,-13.0
23736,-13.0
23737,-13.5
23738,-14.0
23739,-13.5
23740,-13.0
23741,-13.5
23742,-14.0
23743,-14.5
23744,-15.0
23745,-14.5
23746,-14.0
23747,-14.5
23748,-14.0
23749,-13.5
23750,-13.0
23751,-13.5
23752,-14.0
23753,-13.5
23754,-14.0
23755,-13.5
23756,-14.0
23757,-14.5
23758,-15.0
23759,-15.5
23760,-16.0
23761,-16.5
23762,-16.0
23763,-16.5
23764,-16.0
23765,-16.5
23766,-17.0
23767,-17.5
23768,-18.0
23769,-18.5
23770,-18.0
23771,-18.5
23772,-18.0
23773,-17.5
23774,-18.0
23775,-18.5
23776,-19.0
23777,-19.5
23778,-19.0
23779,-18.5
23780,-18.0
23781,-18.5
23782,-18.0
23783,-18.5
23784,-18.0
23785,-17.5
23786,-17.0
23787,-17.5
23788,-17.0
23789,-16.5
23790,-17.0
23791,-16.5
23792,-16.0
23793,-16.5
23794,-17.0
23795,-16.5
23796,-17.0
23797,-17.5
23798,-17.0
23799,-16.5
23800,-16.0
23801,-15.5
23802,-16.0
23803,-15.5
23804,-15.0
23805,-14.5
23806,-14.0
23807,-13.5
23808,-13.0
23809,-12.5
23810,-13.0
23811,-12.5
23812,-12.0
23813,-11.5
23814,-12.0
23815,-12.5
23816,-13.0
23817,-13.5
23818,-13.5
23819,-13.0
23820,-12.5
23821,-12.0
23822,-12.5
23823,-13.0
23824,-12.5
23825,-12.0
23826,-11.5
23827,-11.0
23828,-11.5
23829,-11.0
23830,-10.5
23831,-10.0
23832,-9.5
23833,-10.0
23834,-9.5
23835,-9.0
23836,-8.5
23837,-8.0
23838,-8.5
23839,-8.0
23840,-7.5
23841,-8.0
23842,-8.5
23843,-9.0
23844,-9.5
23845,-9.0
23846,-8.5
23847,-8.0
23848,-8.5
23849,-9.0
23850,-9.5
23851,-10.0
23852,-10.5
23853,-11.0
23854,-10.5
23855,-11.0
23856,-11.5
23857,-11.0
23858,-10.5
23859,-11.0
23860,-10.5
23861,-11.0
23862,-11.5
23863,-11.0
23864,-10.5
23865,-10.0
23866,-10.5
23867,-10.0
23868,-9.5
23869,-10.0
23870,-9.5
23871,-10.0
23872,-9.5
23873,-9.0
23874,-9.5
23875,-10.0
23876,-10.5
23877,-11.0
23878,-10.5
23879,-10.0
23880,-9.5
23881,-9.0
23882,-9.5
23883,-10.0
23884,-9.5
23885,-9.0
23886,-9.5
23887,-10.0
23888,-9.5
23889,-10.0
23890,-9.5
23891,-10.0
23892,-9.5
23893,-9.0
23894,-9.5
23895,-10.0
23896,-10.5
23897,-10.0
23898,-9.5
23899,-10.0
23900,-9.5
23901,-10.0
23902,-10.5
23903,-10.0
23904,-9.5
23905,-9.0
23906,-9.5
23907,-9.0
23908,-8.5
23909,-8.0
23910,-7.5
23911,-7.0
23912,-6.5
23913,-6.0
23914,-6.5
23915,-6.0
23916,-6.5
23917,-7.0
23918,-6.5
23919,-6.0
23920,-5.5
23921,-5.0
23922,-4.5
23923,-5.0
23924,-5.5
23925,-6.0
23926,-6.5
23927,-6.0
23928,-5.5
23929,-6.0
23930,-5.5
23931,-5.0
23932,-4.5
23933,-5.0
23934,-5.5
23935,-5.0
23936,-4.5
23937,-5.0
23938,-5.5
23939,-6.0
23940,-6.5
23941,-7.0
23942,-6.5
23943,-7.0
23944,-7.5
23945,-7.0
23946,-7.5
23947,-7.0
23948,-6.5
23949,-6.0
23950,-5.5
23951,-5.0
23952,-4.5
23953,-5.0
23954,-5.5
23955,-5.0
23956,-5.5
23957,-5.0
23958,-5.5
23959,-5.0
23960,-4.5
23961,-4.0
23962,-4.5
23963,-4.0
23964,-3.5
23965,-4.0
23966,-3.5
23967,-4.0
23968,-4.5
23969,-5.0
23970,-4.5
23971,-4.0
23972,-4.5
23973,-5.0
23974,-4.5
23975,-4.0
23976,-4.5
23977,-4.0
23978,-4.5
23979,-4.0
23980,-3.5
23981,-4.0
23982,-3.5
23983,-3.0
23984,-2.5
23985,-2.0
23986,-2.5
23987,-2.0
23988,-1.5
23989,-1.0
23990,-0.5
23991,-1.0
23992,-1.5
23993,-1.0
23994,-1.5
23995,-1.0
23996,-0.5
23997,-1.0
23998,-0.5
23999,0.0
24000,0.5
24001,0.0
24002,0.5
24003,1.0
24004,0.5
24005,1.0
24006,0.5
24007,0.0
24008,-0.5
24009,0.0
24010,-0.5
24011,0.0
24012,0.5
24013,1.0
24014,0.5
24015,1.0
24016,1.5
24017,2.0
24018,2.5
24019,2.0
24020,2.5
24021,2.0
24022,2.5
24023,3.0
24024,3.5
24025,3.0
24026,3.5
24027,3.0
24028,2.5
24029,2.0
24030,1.5
24031,2.0
24032,1.5
24033,2.0
24034,2.5
24035,2.0
24036,2.5
24037,2.0
24038,2.5
24039,3.0
24040,2.5
24041,2.0
24042,2.5
24043,2.0
24044,1.5
24045,1.0
24046,1.5
24047,2.0
24048,1.5
24049,2.0
24050,2.5
24051,3.0
24052,2.5
24053,2.0
24054,1.5
24055,2.0
24056,1.5
24057,1.0
24058,1.5
24059,2.0
24060,2.5
24061,3.0
24062,3.5
24063,3.0
24064,3.5
24065,4.0
24066,3.5
24067,3.0
24068,3.5
24069,3.0
24070,3.5
24071,4.0
24072,4.5
24073,5.0
24074,4.5
24075,4.0
24076,3.5
24077,3.0
24078,2.5
24079,2.0
24080,2.5
24081,3.0
24082,2.5
24083,3.0
24084,3.5
24085,3.0
24086,2.5
24087,3.0
24088,3.5
24089,4.0
24090,4.5
24091,4.0
24092,3.5
24093,4.0
24094,3.5
24095,4.0
24096,4.5
24097,5.0
24098,4.5
24099,4.0
24100,3.5
24101,3.0
24102,3.5
24103,3.0
24104,3.5
24105,4.0
24106,3.5
24107,4.0
24108,3.5
24109,3.0
24110,3.5
24111,4.0
24112,4.5
24113,5.0
24114,5.5
24115,6.0
24116,6.5
24117,7.0
24118,7.5
24119,8.0
24120,7.5
24121,7.0
24122,7.5
24123,7.0
24124,6.5
24125,7.0
24126,6.5
24127,7.0
24128,6.5
24129,6.0
24130,5.5
24131,5.0
24132,4.5
24133,4.0
24134,4.5
24135,5.0
24136,4.5
24137,5.0
24138,4.5
24139,4.0
24140,4.5
24141,5.0
24142,5.5
24143,6.0
24144,5.5
24145,6.0
24146,6.5
24147,7.0
24148,7.5
24149,8.0
24150,8.5
24151,8.0
24152,7.5
24153,7.0
24154,7.5
24155,8.0
24156,8.5
24157,8.0
24158,8.5
24159,9.0
24160,8.5
24161,9.0
24162,8.5
24163,9.0
24164,8.5
24165,8.0
24166,7.5
24167,7.0
24168,6.5
24169,7.0
24170,7.5
24171,8.0
24172,7.5
24173,7.0
24174,6.5
24175,7.0
24176,6.5
24177,6.0
24178,6.5
24179,7.0
24180,7.5
24181,7.0
24182,7.5
24183,7.0
24184,6.5
24185,6.0
24186,5.5
24187,6.0
24188,6.5
24189,7.0
24190,6.5
24191,7.0
24192,6.5
24193,6.0
24194,6.5
24195,7.0
24196,7.5
24197,8.0
24198,7.5
24199,8.0
24200,7.5
24201,7.0
24202,7.5
24203,8.0
24204,7.5
24205,8.0
24206,7.5
24207,8.0
24208,8.5
24209,9.0
24210,9.5
24211,10.0
24212,9.5
24213,9.0
24214,8.5
24215,9.0
24216,9.5
24217,10.0
24218,10.5
24219,10.0
24220,9.5
24221,10.0
24222,10.5
24223,11.0
24224,11.5
24225,11.0
24226,11.5
24227,11.0
24228,11.5
24229,12.0
24230,12.5
24231,12.0
24232,11.5
24233,11.0
24234,10.5
24235,11.0
24236,11.5
24237,12.0
24238,12.5
24239,13.0
24240,13.0
24241,13.5
24242,14.0
24243,14.5
24244,15.0
24245,14.5
24246,15.0
24247,14.5
24248,15.0
24249,14.5
24250,14.0
24251,14.5
24252,15.0
24253,14.5
24254,15.0
24255,14.5
24256,15.0
24257,14.5
24258,14.0
24259,13.5
24260,14.0
24261,13.5
24262,13.0
24263,13.5
24264,13.0
24265,13.5
24266,14.0
24267,14.5
24268,15.0
24269,15.5
24270,16.0
24271,15.5
24272,16.0
24273,15.5
24274,16.0
24275,16.5
24276,16.0
24277,16.5
24278,17.0
24279,17.5
24280,18.0
24281,18.5
24282,18.0
24283,17.5
24284,17.0
24285,17.5
24286,18.0
24287,18.0
24288,17.5
24289,17.0
24290,17.5
24291,17.0
24292,16.5
24293,16.0
24294,16.5
24295,17.0
24296,16.5
24297,16.0
24298,16.0
24299,16.5
24300,16.5
24301,16.0
24302,15.5
24303,15.0
24304,15.5
24305,16.0
24306,16.5
24307,16.5
24308,16.0
24309,15.5
24310,16.0
24311,15.5
24312,15.0
24313,14.5
24314,14.0
24315,14.5
24316,15.0
24317,15.5
24318,16.0
24319,16.5
24320,17.0
24321,17.5
24322,18.0
24323,17.5
24324,17.0
24325,16.5
24326,17.0
24327,16.5
24328,17.0
24329,16.5
24330,16.0
24331,15.5
24332,16.0
24333,16.5
24334,17.0
24335,16.5
24336,17.0
24337,16.5
24338,16.0
24339,16.5
24340,17.0
24341,16.5
24342,16.0
24343,15.5
24344,16.0
24345,15.5
24346,16.0
24347,16.5
24348,17.0
24349,17.5
24350,17.0
24351,16.5
24352,17.0
24353,16.5
24354,16.0
24355,16.5
24356,17.0
24357,17.5
24358,18.0
24359,18.5
24360,18.0
24361,18.5
24362,19.0
24363,19.5
24364,20.0
24365,20.5
24366,21.0
24367,20.5
24368,21.0
24369,20.5
24370,20.0
24371,20.5
24372,21.0
24373,20.5
24374,20.0
24375,20.5
24376,21.0
24377,20.5
24378,20.0
24379,20.5
24380,21.0
24381,20.5
24382,21.0
24383,21.5
24384,21.0
24385,21.0
24386,20.5
24387,20.0
24388,19.5
24389,19.0
24390,19.5
24391,19.0
24392,19.5
24393,20.0
24394,20.5
24395,21.0
24396,21.5
24397,21.0
24398,20.5
24399,20.0
24400,19.5
24401,19.0
24402,18.5
24403,19.0
24404,18.5
24405,19.0
24406,19.5
24407,20.0
24408,19.5
24409,19.0
24410,19.5
24411,20.0
24412,19.5
24413,19.0
24414,18.5
24415,19.0
24416,19.5
24417,19.0
24418,18.5
24419,18.0
24420,17.5
24421,18.0
24422,17.5
24423,18.0
24424,17.5
24425,17.0
24426,17.5
24427,18.0
24428,18.5
24429,19.0
24430,18.5
24431,18.0
24432,18.5
24433,19.0
24434,19.5
24435,19.0
24436,18.5
24437,19.0
24438,19.5
24439,20.0
24440,20.5
24441,21.0
24442,20.5
24443,21.0
24444,20.5
24445,20.0
24446,19.5
24447,20.0
24448,19.5
24449,19.0
24450,18.5
24451,18.0
24452,18.5
24453,18.0
24454,18.5
24455,19.0
24456,19.5
24457,19.0
24458,19.5
24459,20.0
24460,20.5
24461,21.0
24462,20.5
24463,20.0
24464,20.5
24465,20.0
24466,20.5
24467,20.5
24468,21.0
24469,20.5
24470,20.5
24471,20.0
24472,19.5
24473,20.0
24474,20.5
24475,21.0
24476,20.5
24477,20.0
24478,19.5
24479,19.0
24480,19.5
24481,20.0
24482,20.5
24483,21.0
24484,21.5
24485,21.0
24486,21.5
24487,21.0
24488,21.5
24489,21.0
24490,20.5
24491,21.0
24492,20.5
24493,20.5
24494,20.0
24495,20.5
24496,21.0
24497,20.5
24498,21.0
24499,20.5
24500,21.0
24501,21.5
24502,22.0
24503,21.5
24504,21.0
24505,20.5
24506,20.5
24507,20.0
24508,20.5
24509,20.0
24510,20.5
24511,21.0
24512,21.5
24513,21.0
24514,21.5
24515,21.0
24516,20.5
24517,21.0
24518,21.5
24519,22.0
24520,21.5
24521,21.0
24522,20.5
24523,21.0
24524,20.5
24525,21.0
24526,20.5
24527,21.0
24528,20.5
24529,21.0
24530,20.5
24531,21.0
24532,21.5
24533,22.0
24534,22.5
24535,23.0
24536,23.5
24537,23.0
24538,23.5
24539,24.0
24540,23.5
24541,24.0
24542,24.5
24543,24.0
24544,23.5
24545,24.0
24546,24.5
24547,25.0
24548,25.5
24549,26.0
24550,26.0
24551,25.5
24552,25.0
24553,24.5
24554,25.0
24555,25.5
24556,25.0
24557,25.5
24558,25.0
24559,25.5
24560,25.0
24561,24.5
24562,24.0
24563,24.5
24564,25.0
24565,25.5
24566,25.0
24567,25.5
24568,26.0
24569,25.5
24570,26.0
24571,25.5
24572,26.0
24573,25.5
24574,26.0
24575,25.5
24576,26.0
24577,26.5
24578,27.0
24579,26.5
24580,27.0
24581,27.5
24582,28.0
24583,28.0
24584,27.5
24585,28.0
24586,27.5
24587,27.0
24588,27.5
24589,28.0
24590,27.5
24591,28.0
24592,27.5
24593,27.0
24594,26.5
24595,27.0
24596,27.5
24597,27.0
24598,27.5
24599,28.0
24600,28.5
24601,28.0
24602,28.5
24603,29.0
24604,28.5
24605,29.0
24606,29.5
24607,30.0
24608,30.5
24609,30.5
24610,30.0
24611,30.5
24612,30.0
24613,29.5
24614,30.0
24615,29.5
24616,29.0
24617,28.5
24618,28.0
24619,28.5
24620,28.0
24621,28.5
24622,28.0
24623,28.5
24624,28.0
24625,28.5
24626,29.0
24627,28.5
24628,28.0
24629,27.5
24630,28.0
24631,27.5
24632,28.0
24633,27.5
24634,27.0
24635,27.5
24636,27.0
24637,26.5
24638,26.0
24639,26.5
24640,27.0
24641,26.5
24642,27.0
24643,26.5
24644,26.0
24645,26.5
24646,27.0
24647,26.5
24648,26.0
24649,26.5
24650,26.0
24651,26.5
24652,27.0
24653,26.5
24654,26.0
24655,26.5
24656,26.0
24657,26.5
24658,27.0
24659,26.5
24660,27.0
24661,27.5
24662,28.0
24663,28.5
24664,29.0
24665,29.5
24666,30.0
24667,30.5
24668,30.0
24669,29.5
24670,29.0
24671,28.5
24672,29.0
24673,29.5
24674,30.0
24675,30.5
24676,31.0
24677,31.5
24678,32.0
24679,32.5
24680,32.0
24681,32.5
24682,32.0
24683,31.5
24684,31.0
24685,31.5
24686,32.0
24687,31.5
24688,31.0
24689,30.5
24690,31.0
24691,30.5
24692,31.0
24693,31.5
24694,31.0
24695,31.5
24696,32.0
24697,32.5
24698,33.0
24699,33.5
24700,33.0
24701,32.5
24702,33.0
24703,33.5
24704,34.0
24705,33.5
24706,34.0
24707,33.5
24708,33.0
24709,33.0
24710,32.5
24711,32.0
24712,31.5
24713,32.0
24714,31.5
24715,31.0
24716,30.5
24717,30.0
24718,30.5
24719,31.0
24720,31.5
24721,32.0
24722,31.5
24723,31.0
24724,30.5
24725,31.0
24726,30.5
24727,31.0
24728,31.5
24729,31.0
24730,30.5
24731,31.0
24732,31.5
24733,32.0
24734,32.5
24735,33.0
24736,32.5
24737,32.0
24738,32.5
24739,32.0
24740,32.5
24741,32.0
24742,31.5
24743,31.0
24744,30.5
24745,30.0
24746,29.5
24747,30.0
24748,30.5
24749,31.0
24750,31.5
24751,31.0
24752,30.5
24753,31.0
24754,31.5
24755,32.0
24756,32.5
24757,32.0
24758,32.5
24759,32.0
24760,32.5
24761,33.0
24762,33.5
24763,34.0
24764,34.5
24765,34.0
24766,33.5
24767,33.0
24768,33.5
24769,34.0
24770,34.5
24771,34.0
24772,34.5
24773,34.5
24774,34.0
24775,34.5
24776,34.0
24777,33.5
24778,34.0
24779,33.5
24780,33.0
24781,33.0
24782,33.5
24783,34.0
24784,33.5
24785,34.0
24786,34.5
24787,35.0
24788,35.5
24789,36.0
24790,36.5
24791,37.0
24792,37.5
24793,37.0
24794,36.5
24795,37.0
24796,36.5
24797,36.0
24798,35.5
24799,36.0
24800,35.5
24801,35.0
24802,34.5
24803,35.0
24804,35.0
24805,35.5
24806,36.0
24807,35.5
24808,35.0
24809,34.5
24810,34.0
24811,33.5
24812,33.0
24813,32.5
24814,33.0
24815,32.5
24816,33.0
24817,32.5
24818,33.0
24819,32.5
24820,32.0
24821,31.5
24822,31.0
24823,31.5
24824,32.0
24825,31.5
24826,31.0
24827,31.5
24828,31.0
24829,31.5
24830,32.0
24831,31.5
24832,31.0
24833,30.5
24834,31.0
24835,31.5
24836,32.0
24837,31.5
24838,31.0
24839,31.5
24840,32.0
24841,32.5
24842,32.0
24843,32.5
24844,33.0
24845,32.5
24846,33.0
24847,33.5
24848,33.0
24849,32.5
24850,33.0
24851,32.5
24852,32.0
24853,31.5
24854,32.0
24855,31.5
24856,32.0
24857,31.5
24858,31.0
24859,30.5
24860,30.0
24861,29.5
24862,29.0
24863,29.5
24864,30.0
24865,30.5
24866,30.5
24867,31.0
24868,31.5
24869,31.0
24870,30.5
24871,30.0
24872,29.5
24873,30.0
24874,30.5
24875,30.0
24876,30.5
24877,31.0
24878,31.5
24879,32.0
24880,32.5
24881,32.0
24882,31.5
24883,32.0
24884,32.5
24885,33.0
24886,33.5
24887,34.0
24888,34.5
24889,34.0
24890,34.5
24891,34.0
24892,33.5
24893,34.0
24894,34.5
24895,34.0
24896,33.5
24897,33.0
24898,32.5
24899,33.0
24900,33.5
24901,34.0
24902,33.5
24903,33.0
24904,33.5
24905,33.0
24906,32.5
24907,33.0
24908,32.5
24909,32.0
24910,32.5
24911,33.0
24912,33.5
24913,33.0
24914,32.5
24915,33.0
24916,32.5
24917,32.0
24918,32.5
24919,32.0
24920,32.5
24921,32.0
24922,32.5
24923,33.0
24924,33.5
24925,34.0
24926,33.5
24927,34.0
24928,34.5
24929,34.0
24930,34.5
24931,34.0
24932,33.5
24933,33.0
24934,32.5
24935,32.0
24936,31.5
24937,31.0
24938,31.5
24939,32.0
24940,31.5
24941,32.0
24942,31.5
24943,31.0
24944,31.5
24945,31.0
24946,31.5
24947,31.0
24948,30.5
24949,31.0
24950,30.5
24951,31.0
24952,30.5
24953,30.0
24954,29.5
24955,29.0
24956,28.5
24957,29.0
24958,28.5
24959,29.0
24960,29.5
24961,30.0
24962,29.5
24963,30.0
24964,29.5
24965,30.0
24966,30.5
24967,31.0
24968,30.5
24969,31.0
24970,31.5
24971,32.0
24972,31.5
24973,32.0
24974,32.5
24975,32.0
24976,32.5
24977,33.0
24978,32.5
24979,32.0
24980,32.5
24981,33.0
24982,33.5
24983,34.0
24984,34.5
24985,34.0
24986,34.5
24987,34.0
24988,34.0
24989,34.5
24990,34.0
24991,34.5
24992,35.0
24993,34.5
24994,35.0
24995,34.5
24996,35.0
24997,34.5
24998,35.0
24999,35.5
25000,36.0
25001,35.5
25002,36.0
25003,36.5
25004,37.0
25005,37.5
25006,37.0
25007,36.5
25008,36.0
25009,36.5
25010,36.0
25011,35.5
25012,35.0
25013,34.5
25014,35.0
25015,35.5
25016,35.0
25017,34.5
25018,35.0
25019,34.5
25020,35.0
25021,34.5
25022,35.0
25023,35.5
25024,35.0
25025,34.5
25026,34.0
25027,33.5
25028,33.0
25029,33.5
25030,34.0
25031,34.5
25032,35.0
25033,34.5
25034,34.0
25035,34.5
25036,34.0
25037,34.5
25038,35.0
25039,35.5
25040,36.0
25041,36.5
25042,36.0
25043,35.5
25044,36.0
25045,36.5
25046,36.0
25047,35.5
25048,35.0
25049,35.5
25050,36.0
25051,35.5
25052,36.0
25053,36.5
25054,36.0
25055,35.5
25056,35.0
25057,35.5
25058,35.0
25059,34.5
25060,35.0
25061,35.5
25062,36.0
25063,35.5
25064,36.0
25065,35.5
25066,35.0
25067,35.5
25068,35.0
25069,34.5
25070,34.0
25071,34.5
25072,34.0
25073,33.5
25074,34.0
25075,33.5
25076,34.0
25077,33.5
25078,33.0
25079,32.5
25080,32.0
25081,32.5
25082,33.0
25083,33.5
25084,33.0
25085,33.5
25086,33.0
25087,32.5
25088,32.0
25089,31.5
25090,31.0
25091,30.5
25092,30.0
25093,29.5
25094,30.0
25095,30.5
25096,31.0
25097,30.5
25098,30.0
25099,30.5
25100,30.0
25101,30.5
25102,30.0
25103,29.5
25104,30.0
25105,29.5
25106,29.0
25107,28.5
25108,29.0
25109,29.5
